userId,movieId,rating,timestamp
1,3104,4.0,964983393
1,3909,4.0,964983414
1,2445,5.0,964983393
1,3555,3.0,964983426
1,2797,5.0,964981855
1,4682,5.0,964980985
1,4206,5.0,964983414
1,341,5.0,964982703
1,3145,4.0,964981710
1,1056,4.0,964980523
1,1786,5.0,964980868
1,3878,5.0,964981680
1,4789,5.0,964982703
1,3320,4.0,964982290
1,1950,5.0,964981872
1,295,5.0,964982176
1,1675,5.0,964982191
1,1242,5.0,964981888
1,3863,5.0,964983282
1,4587,4.0,964983034
1,1546,5.0,964982495
1,3194,5.0,964982271
1,2977,5.0,964982242
1,2148,4.0,964980896
1,1732,5.0,964983762
1,4109,5.0,964982791
1,3623,5.0,964981208
1,1874,5.0,964984086
1,1536,4.0,964981872
1,2684,5.0,964983873
1,870,4.0,964982495
1,1527,1.0,964983504
1,3222,3.0,964981093
1,1423,3.0,964983108
1,4522,5.0,964981107
1,1219,5.0,964983536
1,3615,5.0,964983484
1,1446,4.0,964981799
1,296,4.0,964981799
1,2586,5.0,964982328
1,3269,5.0,964984054
1,4469,5.0,964981144
1,3821,4.0,964981725
1,2202,4.0,964981775
1,3113,4.0,964982271
1,3535,5.0,964980668
1,2942,4.0,964980683
1,1853,4.0,964982271
1,4402,5.0,964981589
1,1366,5.0,964983737
1,1538,5.0,964981909
1,1185,5.0,964982363
1,3988,4.0,964982417
1,4047,4.0,964980694
1,2846,5.0,964981855
1,2949,4.0,964981220
1,2190,4.0,964982903
1,3026,5.0,964984002
2,1753,3.0,1445714835
2,3594,4.0,1445715029
2,2291,4.5,1445715228
2,312,4.0,1445714885
2,3477,4.0,1445714952
2,3403,3.5,1445714960
2,334,4.0,1445715013
2,3657,4.0,1445715064
2,3519,4.5,1445715141
2,1386,5.0,1445714980
2,2601,4.5,1445715154
2,75,3.0,1445714974
2,3605,4.0,1445714926
2,3135,3.0,1445714941
2,3985,4.0,1445714841
2,1118,4.5,1445715340
2,2739,5.0,1445715172
2,687,4.0,1445715166
2,2100,5.0,1445715189
2,4760,3.5,1445714891
2,1623,2.5,1445714938
2,1624,3.5,1445714874
2,883,5.0,1445714966
2,3706,3.0,1445715145
2,184,4.0,1445714882
2,3057,2.0,1445715276
2,3680,3.5,1445714854
2,4388,5.0,1445715272
2,4292,5.0,1445714851
3,363,0.5,1306463578
3,4390,0.5,1306464275
3,3056,0.5,1306463619
3,793,0.5,1306464228
3,1673,0.5,1306463595
3,1014,5.0,1306463611
3,2671,0.5,1306463567
3,882,0.5,1306463627
3,1261,0.5,1306464216
3,2256,0.5,1306463569
3,637,0.5,1306463624
3,2264,3.5,1306463323
3,859,0.5,1306464189
3,693,3.0,1306463561
3,3746,4.5,1306464003
3,4763,0.5,1306464175
3,3141,0.5,1306463572
3,3568,0.5,1306464261
3,2909,2.0,1306463559
3,4777,4.0,1306463631
3,2780,0.5,1306464293
3,3792,5.0,1306463925
3,817,4.5,1306464054
3,1638,0.5,1306463638
3,3416,5.0,1306463603
3,3414,0.5,1306464245
3,2593,5.0,1306463770
3,4549,0.5,1306464284
3,35,5.0,1306463718
3,4354,5.0,1306463708
3,2897,4.5,1306464021
3,4369,5.0,1306463825
3,1439,0.5,1306464204
3,4014,5.0,1306463670
3,3272,4.5,1306464036
3,4324,5.0,1306463684
3,3150,4.5,1306463993
3,1942,5.0,1306463815
3,3141,0.5,1306464164
4,305,3.0,986935199
4,3510,2.0,945173447
4,2553,3.0,986935047
4,2438,2.0,945173425
4,1602,3.0,964622786
4,1607,3.0,964538444
4,4297,4.0,986848784
4,1665,5.0,964622758
4,1766,1.0,986848920
4,1932,5.0,945078571
4,2422,3.0,945078428
4,4412,5.0,964622565
4,4379,2.0,945079259
4,3839,5.0,945079078
4,1985,1.0,945629040
4,1938,5.0,964622684
4,3446,2.0,945173513
4,1281,3.0,986848894
4,3798,5.0,945079259
4,3315,5.0,964538468
4,1208,1.0,945173350
4,2531,5.0,945079182
4,4399,5.0,964538500
4,4490,4.0,945629063
4,2816,4.0,964622786
4,3548,3.0,986934901
4,97,3.0,964623306
4,787,4.0,945078690
4,4452,2.0,945078467
4,2781,1.0,986934915
4,4297,2.0,986848828
4,132,5.0,945079259
4,1167,5.0,945174290
4,1234,5.0,945079872
4,3988,1.0,945079106
4,23,5.0,945078636
4,4578,1.0,964538832
4,939,2.0,945079301
4,1598,4.0,945079670
4,4328,5.0,964539986
4,2642,3.0,986848609
4,2996,2.0,945078587
4,300,5.0,964540008
4,375,3.0,945079906
4,1179,4.0,986935230
4,2979,3.0,945078601
4,465,4.0,945079106
4,1966,4.0,964622714
4,407,5.0,964623347
4,2961,4.0,945079653
4,4510,4.0,945078446
4,178,4.0,945079837
4,3162,5.0,945173902
4,2858,5.0,945173989
4,3833,5.0,945173902
4,1404,5.0,945079670
4,4314,5.0,945079521
4,1783,5.0,945173602
4,1635,5.0,964538571
4,3440,3.0,986849085
4,67,4.0,945079232
4,3100,5.0,945173654
4,3403,3.0,964540578
4,3720,2.0,986934819
4,1648,4.0,945079483
4,2953,5.0,945173692
4,34,2.0,945078946
4,4502,5.0,986934696
4,576,5.0,945079259
4,2147,5.0,964539723
4,2769,3.0,964538500
4,1363,5.0,964539723
4,1271,5.0,986934625
4,4198,4.0,964539180
4,2174,1.0,964778513
4,2908,5.0,964538500
4,1229,5.0,964538763
4,4030,5.0,964538763
4,3857,3.0,964538728
4,53,2.0,945078967
4,3196,5.0,945174025
4,3346,1.0,964539205
4,4741,4.0,945079729
4,211,4.0,964539961
4,421,4.0,964539326
4,2605,5.0,945174008
4,1261,4.0,964538728
4,3157,4.0,964622684
4,2556,4.0,986849037
4,4158,2.0,986934832
4,2308,5.0,945079653
4,4339,5.0,945078690
4,730,4.0,945079653
4,165,4.0,964538763
4,2330,3.0,945078467
4,274,1.0,945173766
4,1883,5.0,945079767
4,1164,4.0,945173492
4,892,4.0,964622830
4,2275,4.0,945079790
4,1199,3.0,986935244
4,648,1.0,945079906
4,3842,2.0,945079837
4,4081,4.0,964622758
4,3948,1.0,945629015
4,4385,4.0,945079956
4,2819,4.0,945079889
4,478,5.0,945079143
4,443,3.0,964539357
4,3944,5.0,945174134
4,1964,2.0,986849001
4,1884,4.0,964622642
4,2665,3.0,964622617
4,1658,2.0,964539431
4,3743,4.0,945629179
4,4228,3.0,964540505
4,2340,4.0,964622714
4,1556,1.0,986934786
4,4113,3.0,986934870
4,3022,5.0,945079653
4,2211,2.0,964622684
4,2518,5.0,945078967
4,333,4.0,986934786
4,1494,2.0,945078690
4,1569,4.0,945079052
4,3337,5.0,945079521
4,3020,4.0,986935016
4,2364,3.0,986935328
4,1522,5.0,986934738
4,3620,5.0,964539855
4,3854,5.0,945174008
4,3688,4.0,945079729
4,4126,5.0,964540008
4,3033,1.0,945629238
4,593,1.0,964622590
4,543,2.0,964538964
4,3536,4.0,945078467
4,2005,4.0,964622590
4,3125,5.0,945079164
4,3050,3.0,964623306
4,2817,4.0,986935302
4,1792,4.0,945079858
4,3896,1.0,945173385
4,1776,5.0,945078863
4,744,5.0,964622684
4,1025,1.0,986848894
4,2469,4.0,945079790
4,308,5.0,945079013
4,4584,2.0,945078542
4,2271,4.0,964539986
4,4035,1.0,964778621
4,2681,2.0,945173553
4,746,5.0,964539628
4,4494,5.0,945078814
4,1148,5.0,964539140
4,546,4.0,986935016
4,3936,4.0,945078708
4,41,5.0,986934870
4,3579,2.0,945078528
4,2379,2.0,945078946
4,1619,4.0,986848610
4,186,4.0,986936200
4,492,5.0,945079920
4,3628,4.0,986934884
4,3769,3.0,964778197
4,1478,5.0,964622487
4,1982,4.0,964539121
4,735,1.0,964538930
4,3692,4.0,964539771
4,2057,4.0,964539828
4,4733,4.0,964623306
4,1863,4.0,986934498
4,1654,3.0,964622758
4,524,5.0,964538329
4,2133,4.0,964539395
4,4074,4.0,986849238
4,1906,2.0,964538243
4,3050,1.0,986848908
4,718,5.0,964538351
4,1400,2.0,986849212
4,3979,1.0,986935199
4,2168,3.0,964539085
4,3621,3.0,986936207
4,284,5.0,986849180
4,3747,4.0,986934465
4,1072,3.0,986849149
4,3713,4.0,986849164
4,380,4.0,986849130
4,2441,3.0,986934819
4,2140,1.0,986849254
4,3175,3.0,986848856
4,4362,4.0,986849180
4,829,3.0,986849201
4,1221,3.0,986849226
4,749,4.0,986849149
4,2060,5.0,986848753
4,355,3.0,986848665
4,2352,4.0,986934901
4,2090,3.0,986848685
4,4263,3.0,986848700
4,1898,2.0,1007569424
4,2568,5.0,986848685
4,1881,4.0,1007574542
4,3268,3.0,1007569465
4,2803,2.0,1007569424
4,3532,4.0,1007574470
4,921,1.0,1007569465
4,2723,4.0,1007569586
4,694,3.0,1007574509
4,1236,1.0,1007569586
4,1090,3.0,1007574532
4,1327,5.0,1007569445
4,4327,3.0,1007569445
4,1955,4.0,1007574532
4,368,4.0,1007569465
4,627,5.0,1007569424
5,3657,4.0,847434962
5,4068,4.0,847435238
5,86,4.0,847434881
5,4731,4.0,847435292
5,2042,3.0,847434961
5,1139,4.0,847434881
5,3747,5.0,847435238
5,3527,4.0,847434880
5,2586,3.0,847434748
5,1890,3.0,847434802
5,1181,4.0,847435292
5,2066,5.0,847435337
5,176,3.0,847435292
5,4795,4.0,847435238
5,1825,3.0,847435129
5,1579,1.0,847435311
5,3995,5.0,847435311
5,2757,5.0,847434748
5,155,3.0,847435337
5,3675,2.0,847434832
5,671,3.0,847434880
5,3090,3.0,847434802
5,1149,3.0,847434832
5,442,2.0,847435238
5,4660,3.0,847434882
5,876,4.0,847435129
5,2170,2.0,847434748
5,2036,3.0,847435292
5,967,4.0,847434801
5,2507,4.0,847435337
5,713,5.0,847435311
5,2392,3.0,847435129
5,3387,5.0,847434960
5,666,4.0,847435258
5,76,3.0,847435311
5,4015,4.0,847434801
5,1593,3.0,847435258
5,230,5.0,847434747
5,2138,3.0,847434747
5,1810,5.0,847435238
5,4657,5.0,847434832
5,1459,5.0,847435292
5,3627,3.0,847434962
5,3727,3.0,847435258
6,4256,4.0,845553522
6,652,5.0,845554296
6,610,3.0,845554349
6,1123,5.0,845553938
6,3138,4.0,845553757
6,365,4.0,845554264
6,2644,3.0,845555281
6,62,3.0,845553253
6,4254,4.0,845553489
6,4162,3.0,845555588
6,3632,4.0,845554505
6,763,4.0,845553819
6,4067,4.0,845553559
6,4597,2.0,845553382
6,552,2.0,845553382
6,4412,5.0,845553875
6,4649,4.0,845554397
6,3473,3.0,845553695
6,389,4.0,845555362
6,6,3.0,845555402
6,444,3.0,845553819
6,4314,4.0,845553426
6,2874,4.0,845553354
6,1566,5.0,845553726
6,3065,4.0,845554962
6,2324,4.0,845555607
6,3240,3.0,845553907
6,1147,4.0,845554551
6,794,4.0,845553317
6,4785,1.0,845553381
6,2838,4.0,845555402
6,2014,4.0,845554263
6,2550,4.0,845555454
6,2261,4.0,845553660
6,2329,3.0,845555070
6,2898,3.0,845555151
6,3320,4.0,845555317
6,2665,3.0,845554907
6,3206,5.0,845556131
6,127,3.0,845555300
6,1572,2.0,845555694
6,647,4.0,845555124
6,1046,4.0,845555454
6,3823,4.0,845554584
6,2626,4.0,845553559
6,658,3.0,845555151
6,2809,1.0,845555436
6,56,4.0,845554349
6,2706,3.0,845553757
6,2078,5.0,845553283
6,1950,4.0,845553994
6,3343,3.0,845556257
6,1168,3.0,845555342
6,907,3.0,845554987
6,215,3.0,845555024
6,1635,4.0,845553586
6,2455,4.0,845553966
6,2638,4.0,845555607
6,976,4.0,845553110
6,2248,4.0,845553586
6,1237,3.0,845553146
6,521,4.0,845553660
6,1310,3.0,845555006
6,2347,5.0,845553457
6,3877,3.0,845553253
6,297,3.0,845553907
6,2180,3.0,845553146
6,354,5.0,845553695
6,4210,3.0,845554263
6,2921,3.0,845555402
6,3313,3.0,845554479
6,2831,3.0,845554931
6,2889,1.0,845555362
6,671,2.0,845555006
6,840,3.0,845553938
6,3119,3.0,845553283
6,3877,3.0,845553619
6,4550,3.0,845556241
6,1847,2.0,845554931
6,3854,4.0,845554455
6,1529,3.0,845553586
6,4450,3.0,845556290
6,4178,3.0,845553619
6,4478,3.0,845555477
6,1473,4.0,845554024
6,414,3.0,845553253
6,1318,3.0,845556106
6,3674,4.0,845556310
6,1088,4.0,845556181
6,1512,4.0,845554099
6,3417,3.0,845555382
6,2766,2.0,845553994
6,2729,3.0,845556131
6,3961,4.0,845554024
6,2908,3.0,845553794
6,1545,4.0,845553381
6,3878,5.0,845553966
6,3972,3.0,845553174
6,4042,2.0,845554176
6,185,4.0,845553559
6,2133,4.0,845553875
6,3221,3.0,845554987
6,3712,3.0,845555571
6,2211,3.0,845555588
6,4020,5.0,845554263
6,466,4.0,845555588
6,1669,3.0,845556257
6,3930,4.0,845553619
6,3686,3.0,845553283
6,4027,3.0,845555655
6,1923,3.0,845553726
6,1487,5.0,845554176
6,4795,3.0,845555172
6,3108,4.0,845553695
6,2185,5.0,845554551
6,1196,3.0,845553726
6,2580,3.0,845553457
6,1418,3.0,845554376
6,4458,3.0,845555172
6,1097,4.0,845555249
6,3675,3.0,845553875
6,920,4.0,845555151
6,4127,4.0,845553907
6,4617,5.0,845553844
6,912,3.0,845555436
6,1334,4.0,845554320
6,4026,3.0,845553522
6,1468,2.0,845553283
6,2701,3.0,845554455
6,1475,3.0,845555571
6,3804,4.0,845553253
6,4492,3.0,845553660
6,120,2.0,845553110
6,1077,3.0,845555436
6,4259,3.0,845554099
6,1748,4.0,845555546
6,1761,3.0,845556119
6,370,1.0,845555151
6,1300,3.0,845555546
6,395,5.0,845554603
6,2260,4.0,845553522
6,3231,5.0,845553174
6,3018,4.0,845553457
6,3063,5.0,845553200
6,1945,1.0,845554062
6,3119,4.0,845553200
6,2940,3.0,845555071
6,1626,3.0,845555046
6,87,5.0,845553757
6,4749,3.0,845556223
6,4622,5.0,845553586
6,1743,4.0,845553253
6,4657,4.0,845555265
6,1547,3.0,845553938
6,2308,3.0,845555172
6,3038,3.0,845553146
6,2243,3.0,845555300
6,1665,3.0,845553938
6,2338,5.0,845553146
6,2369,5.0,845553489
6,2126,4.0,845554455
6,2638,3.0,845555382
6,2402,4.0,845553726
6,3822,4.0,845555402
6,1317,4.0,845553819
6,938,5.0,845553200
6,3808,3.0,845553457
6,2453,3.0,845555265
6,2083,3.0,845556412
6,1655,3.0,845555094
6,2988,4.0,845554376
6,1399,3.0,845553994
6,750,5.0,845553317
6,448,3.0,845554962
6,887,4.0,845553317
6,1151,5.0,845553726
6,2476,4.0,845553794
6,204,3.0,845554141
6,1859,3.0,845554296
6,3386,5.0,845553317
6,1125,3.0,845554987
6,4322,4.0,845553110
6,2891,3.0,845553994
6,2860,3.0,845554397
6,789,3.0,845554320
6,261,3.0,845554603
6,2121,3.0,845553354
6,4186,3.0,845554505
6,205,4.0,845554420
6,3050,3.0,845554962
6,236,3.0,845554224
6,2351,3.0,845554551
6,185,5.0,845553489
6,3962,4.0,845553200
6,3294,3.0,845553489
6,2642,3.0,845554505
6,3999,4.0,845553457
6,4306,3.0,845555124
6,3670,4.0,845555024
6,1279,4.0,845553283
6,2076,3.0,845554062
6,4060,5.0,845553174
6,3215,3.0,845555546
6,1207,3.0,845555281
6,4789,2.0,845553844
6,3861,4.0,845553907
6,3984,4.0,845555477
6,3210,3.0,845555632
6,4100,4.0,845553522
6,1990,4.0,845554099
6,4777,4.0,845554141
6,4499,5.0,845553200
6,329,3.0,845553794
6,3453,3.0,845554505
6,477,3.0,845554584
6,1420,4.0,845554141
6,1799,3.0,845555172
6,3768,3.0,845554176
6,2751,3.0,845553819
6,2333,5.0,845553354
6,1784,3.0,845554455
6,3834,3.0,845555317
6,3784,4.0,845553586
6,1807,3.0,845553522
6,3893,3.0,845555546
6,4203,4.0,845553794
6,3043,4.0,845554908
6,1788,3.0,845553844
6,4779,3.0,845554479
6,4166,3.0,845553426
6,1664,3.0,845554296
6,661,3.0,845554224
6,4296,3.0,845556181
6,4580,3.0,845554551
6,152,3.0,845553426
6,3691,3.0,845554099
6,970,4.0,845554524
6,1761,3.0,845554099
6,1070,2.0,845554349
6,959,3.0,845554908
6,1624,3.0,845553875
6,1926,5.0,845553559
6,754,4.0,845555342
6,4278,3.0,845555070
6,3574,5.0,845553381
6,107,5.0,845553146
6,1192,3.0,845553317
6,1348,5.0,845553109
6,4573,3.0,845553109
6,4524,4.0,845553174
6,1859,4.0,845553819
6,959,5.0,845553174
6,404,3.0,845554141
6,3791,4.0,845553354
6,2118,3.0,845555024
6,2797,3.0,845553844
6,1262,4.0,845555342
6,3836,5.0,845554062
6,1865,3.0,845555300
6,4354,4.0,845555265
6,600,4.0,845555046
6,1835,1.0,845555362
6,761,4.0,845555151
6,3973,3.0,845556147
6,2481,3.0,845555342
6,4483,3.0,845555694
6,426,3.0,845556378
6,4612,4.0,845556147
6,461,3.0,845555571
6,2869,4.0,845554376
6,1119,5.0,845555249
6,3349,3.0,845556223
6,4705,4.0,845555317
6,1581,2.0,845555694
6,898,5.0,845553619
6,1027,3.0,845555046
6,146,1.0,845555006
6,1353,3.0,845555632
6,60,3.0,845556462
6,3324,5.0,845556915
6,2583,5.0,845554584
6,2435,3.0,845556506
6,1449,3.0,845555656
6,2311,3.0,845556194
6,3946,4.0,845554584
6,1617,3.0,845555514
6,2527,5.0,845556222
6,4161,4.0,845556194
6,1062,3.0,845556241
6,4158,4.0,845555514
6,3328,3.0,845556120
6,569,3.0,845555675
6,2628,4.0,845556340
6,4073,4.0,845555694
6,4650,3.0,845556412
6,2677,3.0,845556181
6,3418,3.0,845556340
6,52,3.0,845556448
6,4352,3.0,845556241
6,2081,3.0,845556808
6,360,3.0,845556567
6,391,4.0,845556475
6,3649,4.0,845556808
6,1232,4.0,845556323
6,3768,2.0,845556412
6,4688,4.0,845556506
6,3024,4.0,845556694
6,3389,3.0,845556462
6,3588,5.0,845556694
6,4129,4.0,845556860
6,4421,4.0,845556579
6,4530,3.0,845555571
6,4608,4.0,845556278
6,2186,3.0,845555454
7,433,4.5,1106635946
7,1818,4.5,1106635993
7,658,3.0,1106635520
7,2342,4.5,1106635925
7,3243,4.0,1106635987
7,2644,5.0,1106635933
7,1565,5.0,1106635915
7,1176,3.0,1106635937
7,4665,5.0,1106635532
7,3871,5.0,1106635917
7,3785,2.0,1106635714
7,2646,3.0,1106635971
7,375,2.5,1106635940
7,1737,3.0,1106635922
7,3902,5.0,1106635912
7,1608,3.5,1106712636
7,1172,4.0,1106635981
7,1787,4.0,1106636810
7,645,4.5,1106635943
7,400,3.0,1106635685
7,2525,4.0,1106712615
7,4710,4.0,1106635502
7,434,1.5,1106712613
7,3177,4.0,1106635996
7,1652,4.0,1106635462
7,1452,4.0,1106635965
7,3110,5.0,1106635496
7,4435,4.5,1106635464
7,459,5.0,1106712575
7,2327,1.5,1106635678
7,453,5.0,1106635681
7,3853,3.5,1106635489
7,479,5.0,1106635423
7,618,4.0,1106635429
7,929,3.0,1107127060
7,3908,3.0,1106635653
7,2749,0.5,1106635416
7,1753,4.0,1106635484
7,891,1.5,1106635444
7,1231,4.5,1106635657
7,213,5.0,1106713565
7,3321,2.0,1106712559
7,3642,3.5,1106635625
7,205,5.0,1106635640
7,1914,1.5,1106712553
7,1918,3.0,1106635540
7,4450,4.5,1113542732
7,1198,2.0,1106635420
7,1891,2.5,1106713072
7,4256,1.5,1106713076
7,243,3.5,1106713081
7,1731,4.5,1106635648
7,3003,4.0,1106712546
7,3978,4.5,1106635500
7,2512,1.5,1106713005
7,4484,4.5,1106712549
7,68,1.5,1106636534
7,2146,1.0,1106712541
7,2949,3.5,1106635630
7,1653,5.0,1106635733
7,454,4.0,1106636596
7,198,2.5,1106635635
7,1702,3.0,1161738301
7,2298,4.0,1106712913
7,4337,2.0,1106635742
7,3147,2.0,1110855253
7,4008,4.0,1106635524
7,1199,0.5,1107127033
7,2602,4.5,1106712869
7,620,1.0,1106635749
7,3880,1.5,1109746591
7,3445,1.5,1161738352
7,1049,3.0,1106635738
7,206,4.0,1106636531
7,4308,4.0,1106636718
7,1825,4.0,1106636702
7,1858,4.5,1106636589
7,4723,4.5,1106636610
7,3268,3.5,1106712866
7,571,3.5,1106636606
7,937,0.5,1106635735
7,3193,4.0,1106636707
7,3069,3.0,1106712820
7,2795,3.0,1106636612
7,3427,1.5,1106635745
7,88,5.0,1106713586
7,2611,4.5,1106635705
7,4062,4.5,1106636527
7,2351,4.0,1106636600
7,2128,4.5,1106712818
7,1905,4.0,1106636516
7,1008,4.0,1106712831
7,1614,0.5,1157949714
7,3019,4.5,1106636584
7,1868,4.5,1106712827
7,1129,2.0,1106712812
7,2705,4.5,1106636579
7,2392,4.0,1106636520
7,3897,3.0,1173051472
7,2856,4.0,1107473963
7,1138,4.5,1106713442
7,2779,3.5,1106636782
7,3715,2.5,1106636592
7,4545,2.0,1108602792
7,4029,4.5,1106636844
7,3321,4.5,1106636511
7,3253,3.5,1108602755
7,1671,1.0,1106779625
7,1358,1.0,1161738306
7,1160,4.5,1106636602
7,4131,1.5,1109746594
7,611,1.0,1106713549
7,2547,3.5,1118025961
7,3783,1.0,1110757877
7,3756,4.5,1122333561
7,3265,4.0,1110757890
7,947,4.0,1106636098
7,2708,3.5,1110173697
7,1188,4.0,1106636064
7,355,1.0,1106636095
7,707,2.5,1106636069
7,3940,2.5,1111552650
7,1429,4.0,1106636101
7,1739,3.0,1107474020
7,1579,3.5,1113353083
7,263,2.0,1107127004
7,2058,3.5,1118025982
7,1820,2.0,1118025946
7,510,1.5,1122940686
7,551,2.0,1118026013
7,802,3.5,1128486479
7,1365,3.5,1116550784
7,3248,1.0,1121041079
7,3898,2.0,1121041002
7,3753,1.0,1125442102
7,1235,3.0,1121041015
7,2273,4.5,1122333538
7,2229,3.5,1162163504
7,2161,3.5,1149548381
7,4354,4.5,1144806100
7,3277,4.0,1157949636
7,3584,4.5,1157066190
7,2804,1.0,1159225196
7,3823,0.5,1161738279
7,1092,1.0,1157949732
7,1595,1.0,1169687318
7,4280,4.5,1162163488
7,4308,2.5,1174263740
7,1769,4.5,1165876367
7,1806,3.5,1174263775
7,3845,0.5,1176181731
7,1716,3.0,1173051469
8,3668,4.0,839463806
8,2557,2.0,839463509
8,4592,4.0,839463806
8,1478,4.0,839463564
8,1258,3.0,839463624
8,2616,5.0,839463546
8,2415,3.0,839463644
8,3126,4.0,839463546
8,67,5.0,839463644
8,3385,3.0,839463527
8,4796,3.0,839464076
8,131,4.0,839463422
8,1237,2.0,839463451
8,1875,5.0,839463509
8,3054,4.0,839463856
8,1415,3.0,839463509
8,1983,4.0,839463470
8,1982,3.0,839464076
8,600,3.0,839463767
8,1663,3.0,839463856
8,3068,5.0,839463509
8,4398,3.0,839463767
8,2648,3.0,839463489
8,3085,4.0,839463422
8,3531,3.0,839463644
8,2027,5.0,839463489
8,4688,3.0,839463509
8,4760,3.0,839463527
8,1823,5.0,839463767
8,1432,5.0,839463546
8,4502,3.0,839463564
8,4576,4.0,839463644
8,2119,5.0,839463422
8,4253,1.0,839463702
8,1119,3.0,839463728
8,1934,4.0,839463546
8,1807,3.0,839463489
8,2079,4.0,839463527
8,2517,2.0,839463624
8,3751,5.0,839463728
8,1667,3.0,839463728
8,2122,3.0,839463702
8,216,3.0,839463702
8,3472,5.0,839463422
8,3627,3.0,839463422
8,3632,4.0,839463470
